supplier_gvkey,supplier_tic,customer_gvkey,customer_tic,amount,date,srcdate
18468.0,18468.0,4503,XOM,4040.28,2020-02-04,2019-12-31
116029.0,116029.0,186989,MPC,4040.28,2020-02-04,2019-12-31
116029.0,116029.0,4503,XOM,4040.28,2020-02-04,2019-12-31
27845.0,27845.0,7171,MCK,4031.7,2020-02-10,2019-12-31
145552.0,145552.0,141277,EXAS,4019.432,2014-02-04,2013-12-31
8530.0,8530.0,2751,CAH,4013.2,2023-01-31,2022-12-31
6946.0,6946.0,4839,F,4004.0,2021-02-19,2020-12-31
185339.0,185339.0,25633,OHI,3989.717,2023-02-15,2022-12-31
28349.0,28349.0,141277,EXAS,3986.95,2019-02-05,2018-12-31
152149.0,152149.0,141277,EXAS,3959.0,2022-02-09,2021-12-31
100718.0,100718.0,7171,MCK,3955.444,2025-05-08,2025-03-31
27845.0,27845.0,7171,MCK,3946.85,2019-01-29,2018-12-31
3650.0,3650.0,8253,PCAR,3937.0,2020-02-04,2019-12-31
18468.0,18468.0,186989,MPC,3935.84,2016-02-08,2015-12-31
116029.0,116029.0,186989,MPC,3935.84,2016-02-08,2015-12-31
1602.0,1602.0,7171,MCK,3913.0,2011-01-24,2010-12-31
16477.0,16477.0,4839,F,3897.096,2017-01-26,2016-12-31
27845.0,27845.0,2751,CAH,3870.432,2020-02-10,2019-12-31
100718.0,100718.0,31673,COR,3853.233,2025-05-08,2025-03-31
6946.0,6946.0,4839,F,3848.0,2013-03-01,2012-12-31
2403.0,2403.0,2751,CAH,3835.37,2019-01-24,2018-12-31
100718.0,100718.0,31673,COR,3828.471,2024-05-09,2024-03-31
100718.0,100718.0,7171,MCK,3826.501,2024-05-09,2024-03-31
23812.0,23812.0,101204,SNY,3799.5,2024-02-02,2023-12-31
156155.0,156155.0,5606,HPQ,3793.7,2022-01-11,2021-11-30
15520.0,15520.0,21630,STOR,3772.9,2021-03-18,2021-01-31
2403.0,2403.0,2751,CAH,3765.04,2013-01-24,2012-12-31
16477.0,16477.0,4839,F,3745.461,2018-01-26,2017-12-31
152149.0,152149.0,141277,EXAS,3718.0,2023-02-08,2022-12-31
18468.0,18468.0,170841,PSX,3703.59,2020-02-04,2019-12-31
116029.0,116029.0,170841,PSX,3703.59,2020-02-04,2019-12-31
12171.0,12171.0,5606,HPQ,3699.842,2020-03-05,2020-01-31
12171.0,12171.0,20779,CSCO,3699.842,2020-03-05,2020-01-31
28195.0,28195.0,64768,AMZN,3682.58,2022-09-27,2022-08-31
2721.0,2721.0,5606,HPQ,3668.474,2023-01-30,2022-12-31
27845.0,27845.0,7171,MCK,3666.361,2018-02-06,2017-12-31
16477.0,16477.0,4839,F,3651.824,2015-01-30,2014-12-31
28349.0,28349.0,141277,EXAS,3646.228,2018-02-07,2017-12-31
2751.0,2751.0,11264,WBA,3643.36,2014-08-04,2014-06-30
3650.0,3650.0,8253,PCAR,3643.0,2019-02-06,2018-12-31
35653.0,35653.0,8530,PFE,3639.902,2024-03-20,2023-12-31
18468.0,18468.0,186989,MPC,3632.76,2017-02-07,2016-12-31
116029.0,116029.0,186989,MPC,3632.76,2017-02-07,2016-12-31
27845.0,27845.0,2751,CAH,3631.102,2019-01-29,2018-12-31
27845.0,27845.0,7171,MCK,3617.04,2016-02-22,2015-12-31
3650.0,3650.0,8253,PCAR,3600.0,2022-02-03,2021-12-31
180711.0,180711.0,1690,AAPL,3583.2,2020-12-10,2020-10-31
14538.0,14538.0,7171,MCK,3581.6,2018-02-08,2017-12-31
16477.0,16477.0,4839,F,3555.246,2014-01-31,2013-12-31
6946.0,6946.0,4839,F,3549.0,2012-02-23,2011-12-31
2721.0,2721.0,5606,HPQ,3539.766,2022-01-27,2021-12-31
180711.0,180711.0,1690,AAPL,3527.2,2017-12-06,2017-10-31
24856.0,24856.0,2751,CAH,3484.6,2015-02-03,2014-12-31
28195.0,28195.0,1690,AAPL,3484.01,2013-09-25,2013-08-31
2403.0,2403.0,7171,MCK,3477.6,2016-01-28,2015-12-31
28349.0,28349.0,141277,EXAS,3475.077,2017-02-01,2016-12-31
7585.0,7585.0,2136,VZ,3470.76,2011-01-27,2010-12-31
116029.0,116029.0,8549,COP,3427.5,2012-02-08,2011-12-31
6946.0,6946.0,4839,F,3409.0,2011-02-23,2010-12-31
1602.0,1602.0,2751,CAH,3407.0,2015-01-27,2014-12-31
178083.0,178083.0,14489,DELL,3351.41,2020-02-27,2020-01-31
27845.0,27845.0,7171,MCK,3351.238,2017-02-08,2016-12-31
100718.0,100718.0,7171,MCK,3349.192,2022-05-11,2022-03-31
16477.0,16477.0,4839,F,3299.166,2019-01-25,2018-12-31
101352.0,101352.0,2136,VZ,3288.997,2014-02-06,2013-12-31
4818.0,4818.0,4503,XOM,3282.189,2014-02-18,2013-12-31
243174.0,243174.0,35959,UK,3279.0,2025-03-04,2024-12-31
28349.0,28349.0,141277,EXAS,3273.372,2016-02-03,2015-12-31
4818.0,4818.0,4503,XOM,3258.322,2019-02-21,2018-12-31
1602.0,1602.0,2751,CAH,3245.0,2013-01-23,2012-12-31
152149.0,152149.0,141277,EXAS,3244.0,2019-02-11,2018-12-31
4818.0,4818.0,4503,XOM,3229.737,2015-02-18,2014-12-31
157415.0,157415.0,4839,F,3225.475,2014-02-14,2013-12-31
157415.0,157415.0,4839,F,3210.0,2015-02-13,2014-12-31
211819.0,211819.0,35959,UK,3209.328,2025-05-15,2025-03-31
1602.0,1602.0,2751,CAH,3209.0,2014-01-28,2013-12-31
186106.0,186106.0,2136,VZ,3208.8,2011-01-26,2010-12-31
1327.0,1327.0,1690,AAPL,3181.59,2022-11-03,2022-09-30
28195.0,28195.0,1690,AAPL,3177.13,2024-09-26,2024-08-31
2403.0,2403.0,7171,MCK,3175.8,2015-01-27,2014-12-31
152149.0,152149.0,25633,OHI,3172.0,2022-02-09,2021-12-31
30170.0,30170.0,65986,BB,3154.792,2011-04-27,2011-03-31
1327.0,1327.0,1690,AAPL,3149.784,2023-11-02,2023-09-30
100718.0,100718.0,7171,MCK,3121.93,2021-05-11,2021-03-31
145552.0,145552.0,141277,EXAS,3120.34,2013-02-05,2012-12-31
2403.0,2403.0,2751,CAH,3116.4,2018-02-05,2017-12-31
2403.0,2403.0,7171,MCK,3113.15,2014-01-24,2013-12-31
152149.0,152149.0,141277,EXAS,3085.0,2021-02-10,2020-12-31
1632.0,1632.0,1773,ARW,3076.385,2023-11-21,2023-10-31
118122.0,118122.0,5073,GM,3048.0,2012-01-26,2011-12-31
4818.0,4818.0,4503,XOM,3039.582,2012-02-22,2011-12-31
4818.0,4818.0,4503,XOM,3033.485,2013-02-20,2012-12-31
27845.0,27845.0,2751,CAH,3028.733,2018-02-06,2017-12-31
18468.0,18468.0,186989,MPC,3027.7,2021-02-09,2020-12-31
116029.0,116029.0,186989,MPC,3027.7,2021-02-09,2020-12-31
1602.0,1602.0,2751,CAH,3021.0,2012-01-26,2011-12-31
1327.0,1327.0,1690,AAPL,3014.369,2021-11-04,2021-09-30
2721.0,2721.0,5606,HPQ,3011.843,2025-01-30,2024-12-31
18468.0,18468.0,4503,XOM,3009.76,2016-02-08,2015-12-31
116029.0,116029.0,4503,XOM,3009.76,2016-02-08,2015-12-31
12892.0,12892.0,165702,SUSS,2999.528,2014-02-26,2013-12-31
28195.0,28195.0,64768,AMZN,2999.308,2020-09-24,2020-08-31
2721.0,2721.0,5606,HPQ,2995.793,2024-01-30,2023-12-31
152149.0,152149.0,141277,EXAS,2991.0,2020-02-10,2019-12-31
117861.0,117861.0,5073,GM,2980.864,2019-02-15,2018-12-31
28349.0,28349.0,141277,EXAS,2979.687,2015-02-04,2014-12-31
152149.0,152149.0,25633,OHI,2962.0,2021-02-10,2020-12-31
63927.0,63927.0,24893,WFM,2951.0,2016-09-12,2016-07-31
3650.0,3650.0,8253,PCAR,2949.0,2016-02-04,2015-12-31
117861.0,117861.0,5073,GM,2945.02,2018-02-16,2017-12-31
8099.0,8099.0,12206,DTV.2,2913.0,2014-02-25,2013-12-31
3650.0,3650.0,8253,PCAR,2900.0,2021-02-04,2020-12-31
163935.0,163935.0,4503,XOM,2900.0,2014-03-31,2013-12-31
163935.0,163935.0,4503,XOM,2900.0,2015-03-12,2014-12-31
157415.0,157415.0,4839,F,2897.0,2013-02-15,2012-12-31
118122.0,118122.0,5073,GM,2893.91,2015-02-04,2014-12-31
3650.0,3650.0,8253,PCAR,2893.0,2018-02-06,2017-12-31
18468.0,18468.0,4503,XOM,2884.53,2018-02-06,2017-12-31
18468.0,18468.0,170841,PSX,2884.53,2018-02-06,2017-12-31
116029.0,116029.0,4503,XOM,2884.53,2018-02-06,2017-12-31
116029.0,116029.0,170841,PSX,2884.53,2018-02-06,2017-12-31
16477.0,16477.0,4839,F,2884.266,2013-02-01,2012-12-31
1327.0,1327.0,1690,AAPL,2882.82,2024-11-12,2024-09-30
24344.0,24344.0,7171,MCK,2865.226,2025-02-10,2024-12-31
8717.0,8717.0,5047,GE,2858.0,2015-05-13,2015-03-31
185339.0,185339.0,141277,EXAS,2857.5,2023-02-15,2022-12-31
23812.0,23812.0,101204,SNY,2855.7,2023-02-03,2022-12-31
150937.0,150937.0,160474,MEA,2838.0,2012-07-30,2012-06-30
28195.0,28195.0,1690,AAPL,2837.186,2014-09-24,2014-08-31
18468.0,18468.0,4503,XOM,2825.48,2017-02-07,2016-12-31
116029.0,116029.0,4503,XOM,2825.48,2017-02-07,2016-12-31
63927.0,63927.0,24893,WFM,2822.0,2015-09-15,2015-07-31
16477.0,16477.0,4839,F,2820.353,2023-02-02,2022-12-31
163935.0,163935.0,4503,XOM,2818.789,2012-03-08,2011-12-31
1602.0,1602.0,2751,CAH,2813.0,2011-01-24,2010-12-31
152149.0,152149.0,141277,EXAS,2813.0,2018-02-12,2017-12-31
163935.0,163935.0,4503,XOM,2800.0,2013-03-14,2012-12-31
118122.0,118122.0,5073,GM,2798.71,2014-02-04,2013-12-31
18468.0,18468.0,4503,XOM,2794.8,2021-02-09,2020-12-31
116029.0,116029.0,4503,XOM,2794.8,2021-02-09,2020-12-31
118122.0,118122.0,5073,GM,2793.42,2013-02-05,2012-12-31
184725.0,184725.0,1919,AVT,2787.96,2024-02-05,2023-12-31
184725.0,184725.0,1919,AVT,2775.08,2025-02-03,2024-12-31
7881.0,7881.0,2968,JPM,2775.0,2021-02-18,2020-12-31
16477.0,16477.0,4839,F,2746.361,2012-02-02,2011-12-31
27845.0,27845.0,7171,MCK,2743.083,2015-02-18,2014-12-31
243174.0,243174.0,35959,UK,2740.0,2024-03-26,2023-12-31
1327.0,1327.0,1690,AAPL,2738.223,2025-10-28,2025-09-30
16477.0,16477.0,4839,F,2733.821,2020-01-28,2019-12-31
7881.0,7881.0,15706,TD,2727.0,2018-02-22,2017-12-31
150937.0,150937.0,160474,MEA,2726.69,2013-07-24,2013-06-30
2403.0,2403.0,2751,CAH,2719.78,2017-01-26,2016-12-31
27845.0,27845.0,2751,CAH,2712.78,2016-02-22,2015-12-31
31142.0,31142.0,1690,AAPL,2709.504,2023-01-26,2022-12-31
28349.0,28349.0,141277,EXAS,2706.564,2014-02-05,2013-12-31
3650.0,3650.0,8253,PCAR,2706.0,2015-02-05,2014-12-31
16477.0,16477.0,4839,F,2675.227,2024-02-06,2023-12-31
113490.0,113490.0,17874,TMUS,2654.68,2023-01-25,2022-12-31
113490.0,113490.0,17874,TMUS,2652.78,2024-01-24,2023-12-31
117861.0,117861.0,5073,GM,2645.16,2017-02-10,2016-12-31
28930.0,28930.0,7063,HST,2645.0,2018-02-14,2017-12-31
1632.0,1632.0,1773,ARW,2644.73,2025-11-25,2025-10-31
1632.0,1632.0,1773,ARW,2643.07,2022-11-22,2022-10-31
184725.0,184725.0,1919,AVT,2641.0,2023-01-30,2022-12-31
7017.0,7017.0,186989,MPC,2639.0,2012-02-01,2011-12-31
27845.0,27845.0,2751,CAH,2622.708,2017-02-08,2016-12-31
31142.0,31142.0,1690,AAPL,2616.005,2022-01-27,2021-12-31
150937.0,150937.0,160474,MEA,2607.56,2014-07-17,2014-06-30
16477.0,16477.0,4839,F,2600.519,2022-02-08,2021-12-31
157415.0,157415.0,4839,F,2599.04,2012-02-16,2011-12-31
31142.0,31142.0,160474,MEA,2592.0,2011-01-24,2010-12-31
116029.0,116029.0,8549,COP,2589.3,2011-02-09,2010-12-31
16477.0,16477.0,4839,F,2586.966,2025-02-06,2024-12-31
7881.0,7881.0,2968,JPM,2583.0,2024-02-22,2023-12-31
1704.0,1704.0,6008,INTC,2578.5,2022-11-17,2022-10-31
117861.0,117861.0,5073,GM,2576.046,2016-02-12,2015-12-31
117861.0,117861.0,5073,GM,2572.458,2025-02-14,2024-12-31
24344.0,24344.0,7171,MCK,2565.992,2024-02-05,2023-12-31
12892.0,12892.0,165702,SUSS,2558.869,2013-02-27,2012-12-31
152149.0,152149.0,25633,OHI,2553.0,2020-02-10,2019-12-31
28930.0,28930.0,7063,HST,2542.0,2019-02-28,2018-12-31
28349.0,28349.0,141277,EXAS,2540.015,2013-02-06,2012-12-31
4818.0,4818.0,4503,XOM,2537.726,2018-02-20,2017-12-31
27786.0,27786.0,4503,XOM,2514.12,2015-02-25,2014-12-31
28877.0,28877.0,11259,WMT,2514.0,2025-02-25,2024-12-31
117861.0,117861.0,5073,GM,2513.28,2015-02-23,2014-12-31
150937.0,150937.0,160474,MEA,2507.0,2010-07-20,2010-06-30
14590.0,14590.0,170841,PSX,2500.0,2015-01-27,2014-12-31
8717.0,8717.0,5047,GE,2497.0,2014-05-08,2014-03-31
186106.0,186106.0,2136,VZ,2482.16,2012-01-26,2011-12-31
12756.0,12756.0,36570,API,2478.233,2022-02-16,2021-12-31
28877.0,28877.0,11259,WMT,2476.0,2024-02-22,2023-12-31
2411.0,2411.0,121713,FISI,2453.627,2011-05-12,2011-03-31
31142.0,31142.0,1690,AAPL,2442.341,2021-01-28,2020-12-31
28349.0,28349.0,141277,EXAS,2439.958,2011-02-09,2010-12-31
7881.0,7881.0,15582,BNS,2435.0,2011-02-24,2010-12-31
63927.0,63927.0,24893,WFM,2422.0,2014-09-17,2014-07-31
117861.0,117861.0,5073,GM,2416.433,2020-02-14,2019-12-31
28349.0,28349.0,141277,EXAS,2413.0,2012-02-01,2011-12-31
3734.0,3734.0,4839,F,2409.0,2025-02-20,2024-12-31
28930.0,28930.0,7063,HST,2406.0,2020-02-26,2019-12-31
163935.0,163935.0,170841,PSX,2400.0,2014-03-31,2013-12-31
16477.0,16477.0,101276,STLA,2393.624,2024-02-06,2023-12-31
152149.0,152149.0,25633,OHI,2388.0,2019-02-11,2018-12-31
101352.0,101352.0,2136,VZ,2386.046,2012-02-15,2011-12-31
117861.0,117861.0,5073,GM,2371.005,2024-02-16,2023-12-31
5567.0,5567.0,5047,GE,2369.255,2025-12-18,2025-10-31
157415.0,157415.0,15172,FCAU,2368.0,2015-02-13,2014-12-31
8213.0,8213.0,179027,MDAS,2360.046,2015-02-17,2014-12-31
3650.0,3650.0,8253,PCAR,2359.0,2017-02-09,2016-12-31
8099.0,8099.0,12206,DTV.2,2359.0,2015-02-17,2014-12-31
150937.0,150937.0,160474,MEA,2335.63,2015-07-31,2015-06-30
101352.0,101352.0,2136,VZ,2335.344,2011-02-10,2010-12-31
118122.0,118122.0,5073,GM,2332.54,2017-02-02,2016-12-31
31142.0,31142.0,160474,MEA,2328.0,2012-01-23,2011-12-31
142540.0,142540.0,4503,XOM,2325.533,2015-04-22,2014-12-31
117861.0,117861.0,5073,GM,2320.96,2023-02-17,2022-12-31
7881.0,7881.0,2968,JPM,2317.0,2025-02-20,2024-12-31
174310.0,174310.0,2991,CVX,2302.0,2013-02-20,2012-12-31
16477.0,16477.0,4839,F,2301.143,2021-02-04,2020-12-31
113490.0,113490.0,17874,TMUS,2298.8,2025-03-13,2024-12-31
7881.0,7881.0,2968,JPM,2295.0,2019-02-21,2018-12-31
2403.0,2403.0,2751,CAH,2293.9,2014-01-24,2013-12-31
117861.0,117861.0,5073,GM,2277.183,2014-02-07,2013-12-31
8213.0,8213.0,18624,PINC,2265.644,2015-02-17,2014-12-31
1632.0,1632.0,1773,ARW,2262.518,2024-11-26,2024-10-31
14538.0,14538.0,7171,MCK,2262.48,2019-02-13,2018-12-31
157415.0,157415.0,4839,F,2248.0,2011-02-17,2010-12-31
8213.0,8213.0,18624,PINC,2247.778,2016-02-08,2015-12-31
8213.0,8213.0,18624,PINC,2247.185,2025-02-28,2024-12-31
2411.0,2411.0,121713,FISI,2246.884,2012-05-10,2012-03-31
178083.0,178083.0,14489,DELL,2243.5,2019-02-28,2019-01-31
150937.0,150937.0,14489,DELL,2241.0,2012-07-30,2012-06-30
24344.0,24344.0,7171,MCK,2232.675,2023-02-07,2022-12-31
101352.0,101352.0,2136,VZ,2232.538,2015-02-06,2014-12-31
3650.0,3650.0,8253,PCAR,2232.0,2013-02-06,2012-12-31
28195.0,28195.0,1690,AAPL,2229.752,2012-09-25,2012-08-31
18468.0,18468.0,170841,PSX,2220.02,2017-02-07,2016-12-31
116029.0,116029.0,170841,PSX,2220.02,2017-02-07,2016-12-31
113490.0,113490.0,17874,TMUS,2219.0,2022-01-26,2021-12-31
152149.0,152149.0,25633,OHI,2216.0,2018-02-12,2017-12-31
28930.0,28930.0,7063,HST,2212.0,2013-02-19,2012-12-31
3170.0,3170.0,11259,WMT,2211.11,2025-01-31,2024-12-31
28930.0,28930.0,7063,HST,2207.0,2012-02-15,2011-12-31
63927.0,63927.0,24893,WFM,2207.0,2013-09-12,2013-07-31
28195.0,28195.0,65986,BB,2200.427,2013-09-25,2013-08-31
14538.0,14538.0,7171,MCK,2195.31,2020-02-12,2019-12-31
150937.0,150937.0,160474,MEA,2194.0,2011-07-20,2011-06-30
28877.0,28877.0,11259,WMT,2184.0,2023-02-23,2022-12-31
23812.0,23812.0,7171,MCK,2181.096,2022-02-04,2021-12-31
8213.0,8213.0,179027,MDAS,2177.168,2014-02-10,2013-12-31
16477.0,16477.0,4839,F,2175.737,2011-02-01,2010-12-31
136648.0,136648.0,4839,F,2172.69,2012-02-27,2011-12-31
8213.0,8213.0,18624,PINC,2152.769,2022-02-23,2021-12-31
16477.0,16477.0,101276,STLA,2151.825,2023-02-02,2022-12-31
28195.0,28195.0,20779,CSCO,2147.448,2011-09-27,2011-08-31
3650.0,3650.0,8253,PCAR,2144.0,2012-02-02,2011-12-31
3170.0,3170.0,11259,WMT,2140.27,2024-01-26,2023-12-31
117861.0,117861.0,5073,GM,2139.557,2013-02-08,2012-12-31
3734.0,3734.0,4839,F,2138.0,2024-02-20,2023-12-31
4600.0,4600.0,160474,MEA,2126.4,2015-02-24,2014-12-31
31142.0,31142.0,1690,AAPL,2126.178,2024-01-25,2023-12-31
118122.0,118122.0,5073,GM,2123.1,2016-02-04,2015-12-31
2411.0,2411.0,121713,FISI,2113.356,2014-05-08,2014-03-31
113490.0,113490.0,17874,TMUS,2102.4,2021-01-27,2020-12-31
5709.0,5709.0,11259,WMT,2100.0,2022-11-30,2022-10-31
136648.0,136648.0,4839,F,2100.0,2014-02-25,2013-12-31
31142.0,31142.0,160474,MEA,2100.0,2013-03-04,2012-12-31
16477.0,16477.0,101276,STLA,2099.678,2022-02-08,2021-12-31
101352.0,101352.0,2136,VZ,2095.335,2013-02-07,2012-12-31
29955.0,29955.0,7171,MCK,2089.3,2016-03-15,2015-12-31
3650.0,3650.0,8253,PCAR,2085.0,2014-02-06,2013-12-31
35653.0,35653.0,8530,PFE,2082.738,2025-03-10,2024-12-31
2411.0,2411.0,121713,FISI,2068.588,2013-05-10,2013-03-31
4600.0,4600.0,160474,MEA,2059.0,2013-02-27,2012-12-31
28742.0,28742.0,4839,F,2054.13,2023-02-09,2022-12-31
7881.0,7881.0,15634,NWG,2048.0,2012-02-23,2011-12-31
174310.0,174310.0,2991,CVX,2047.0,2012-02-22,2011-12-31
4600.0,4600.0,160474,MEA,2044.77,2014-02-20,2013-12-31
28930.0,28930.0,7063,HST,2036.0,2011-02-14,2010-12-31
29955.0,29955.0,7171,MCK,2031.54,2017-02-28,2016-12-31
136648.0,136648.0,4839,F,2027.43,2015-02-26,2014-12-31
27333.0,27333.0,15172,FCAU,2020.44,2016-11-29,2016-09-30
196159.0,196159.0,10156,SUN.1,2013.869,2013-02-21,2012-12-31
28195.0,28195.0,20779,CSCO,2011.412,2010-09-27,2010-08-31
4818.0,4818.0,4503,XOM,2008.723,2020-09-25,2019-12-31
16477.0,16477.0,101276,STLA,2004.316,2025-02-06,2024-12-31
7881.0,7881.0,2968,JPM,2002.0,2022-02-24,2021-12-31
5709.0,5709.0,11259,WMT,2000.0,2023-11-29,2023-10-31
5709.0,5709.0,11259,WMT,2000.0,2024-12-04,2024-10-31
5709.0,5709.0,11259,WMT,2000.0,2025-12-04,2025-10-31
14538.0,14538.0,7171,MCK,1999.08,2021-02-10,2020-12-31
4818.0,4818.0,4503,XOM,1992.545,2016-02-18,2015-12-31
184725.0,184725.0,1919,AVT,1991.34,2022-01-31,2021-12-31
28930.0,28930.0,7063,HST,1991.0,2017-02-15,2016-12-31
28877.0,28877.0,11259,WMT,1989.0,2022-02-24,2021-12-31
28742.0,28742.0,4839,F,1987.72,2024-02-08,2023-12-31
2403.0,2403.0,2751,CAH,1987.2,2016-01-28,2015-12-31
14538.0,14538.0,7171,MCK,1985.28,2025-01-29,2024-12-31
10443.0,10443.0,5073,GM,1983.85,2022-02-23,2021-12-31
3734.0,3734.0,4839,F,1978.0,2023-02-21,2022-12-31
3170.0,3170.0,11259,WMT,1976.37,2023-01-27,2022-12-31
8213.0,8213.0,18624,PINC,1963.454,2024-02-20,2023-12-31
5567.0,5567.0,5047,GE,1960.705,2024-12-17,2024-10-31
8717.0,8717.0,5047,GE,1960.2,2013-05-09,2013-03-31
31142.0,31142.0,160474,MEA,1958.0,2014-01-27,2013-12-31
28930.0,28930.0,7063,HST,1957.0,2014-02-19,2013-12-31
8213.0,8213.0,18624,PINC,1956.838,2018-02-14,2017-12-31
110039.0,110039.0,1690,AAPL,1945.849,2025-02-10,2024-12-31
8213.0,8213.0,18624,PINC,1944.686,2017-02-14,2016-12-31
179202.0,179202.0,60900,DISH,1938.572,2011-02-24,2010-12-31
31142.0,31142.0,160474,MEA,1938.0,2015-01-28,2014-12-31
8213.0,8213.0,18624,PINC,1934.297,2020-03-04,2019-12-31
23812.0,23812.0,7171,MCK,1930.236,2023-02-03,2022-12-31
105365.0,105365.0,17874,TMUS,1927.998,2023-02-23,2022-12-31
28930.0,28930.0,7063,HST,1927.0,2015-02-18,2014-12-31
34410.0,34410.0,100718,TAK,1926.3,2023-02-23,2022-12-31
105365.0,105365.0,17874,TMUS,1924.168,2025-02-25,2024-12-31
31142.0,31142.0,1690,AAPL,1924.005,2025-01-29,2024-12-31
10443.0,10443.0,5073,GM,1919.5,2020-02-20,2019-12-31
27333.0,27333.0,15172,FCAU,1918.29,2018-11-09,2018-09-30
196159.0,196159.0,10156,SUN.1,1915.146,2014-02-13,2013-12-31
117861.0,117861.0,5073,GM,1907.942,2022-02-11,2021-12-31
2403.0,2403.0,2751,CAH,1905.48,2015-01-27,2014-12-31
8213.0,8213.0,18624,PINC,1905.022,2014-02-10,2013-12-31
24856.0,24856.0,2751,CAH,1904.287,2014-02-04,2013-12-31
4818.0,4818.0,4503,XOM,1903.653,2017-02-17,2016-12-31
1632.0,1632.0,1773,ARW,1902.754,2021-11-23,2021-10-31
23812.0,23812.0,101204,SNY,1902.2,2022-02-04,2021-12-31
38022.0,38022.0,11259,WMT,1900.896,2025-11-24,2025-09-30
5709.0,5709.0,11259,WMT,1900.0,2021-12-09,2021-10-31
136648.0,136648.0,4839,F,1900.0,2013-02-28,2012-12-31
1704.0,1704.0,6008,INTC,1897.83,2018-11-15,2018-10-31
7881.0,7881.0,15633,RY,1897.0,2025-02-20,2024-12-31
162876.0,162876.0,18498,MUSA,1892.777,2021-03-01,2020-12-31
8213.0,8213.0,18624,PINC,1891.54,2023-02-28,2022-12-31
28930.0,28930.0,7063,HST,1888.0,2016-02-17,2015-12-31
117861.0,117861.0,5073,GM,1887.05,2012-02-03,2011-12-31
63927.0,63927.0,24893,WFM,1884.968,2012-09-11,2012-07-31
1327.0,1327.0,1690,AAPL,1879.192,2020-11-02,2020-09-30
105365.0,105365.0,17874,TMUS,1871.38,2022-02-24,2021-12-31
174310.0,174310.0,2991,CVX,1871.0,2014-02-27,2013-12-31
8213.0,8213.0,18624,PINC,1869.355,2019-02-19,2018-12-31
136648.0,136648.0,4839,F,1866.5,2011-03-09,2010-12-31
150937.0,150937.0,14489,DELL,1865.63,2013-07-24,2013-06-30
27333.0,27333.0,4839,F,1852.07,2016-11-29,2016-09-30
13599.0,13599.0,7171,MCK,1849.001,2019-01-31,2018-12-31
2137.0,2137.0,29850,TV,1844.686,2015-02-05,2014-12-31
24856.0,24856.0,2751,CAH,1843.478,2013-02-04,2012-12-31
117861.0,117861.0,5073,GM,1837.212,2021-02-12,2020-12-31
28742.0,28742.0,4839,F,1831.18,2025-02-06,2024-12-31
23812.0,23812.0,7171,MCK,1831.008,2025-02-04,2024-12-31
7881.0,7881.0,15706,TD,1829.0,2017-02-21,2016-12-31
7343.0,7343.0,6008,INTC,1828.98,2017-09-26,2017-08-31
29955.0,29955.0,31673,COR,1828.75,2025-02-19,2024-12-31
7585.0,7585.0,160474,MEA,1826.58,2013-01-23,2012-12-31
1327.0,1327.0,1690,AAPL,1817.96,2018-11-08,2018-09-30
27333.0,27333.0,15172,FCAU,1817.86,2019-11-07,2019-09-30
2411.0,2411.0,121713,FISI,1804.275,2015-05-07,2015-03-31
10443.0,10443.0,4839,F,1803.5,2022-02-23,2021-12-31
110039.0,110039.0,1690,AAPL,1801.349,2024-02-05,2023-12-31
174310.0,174310.0,2991,CVX,1800.0,2011-02-23,2010-12-31
1632.0,1632.0,1773,ARW,1797.32,2019-11-26,2019-10-31
196159.0,196159.0,10156,SUN.1,1795.241,2012-12-13,2011-12-31
24856.0,24856.0,7171,MCK,1792.27,2014-02-04,2013-12-31
7637.0,7637.0,7171,MCK,1788.897,2023-02-27,2022-12-31
7881.0,7881.0,15582,BNS,1787.0,2014-02-20,2013-12-31
27786.0,27786.0,2410,BP,1786.96,2016-02-24,2015-12-31
157415.0,157415.0,5073,GM,1786.84,2012-02-16,2011-12-31
105365.0,105365.0,17874,TMUS,1783.072,2024-02-27,2023-12-31
28877.0,28877.0,11259,WMT,1782.0,2021-02-25,2020-12-31
23812.0,23812.0,7171,MCK,1781.632,2021-02-05,2020-12-31
8213.0,8213.0,18624,PINC,1780.837,2021-02-24,2020-12-31
7881.0,7881.0,2968,JPM,1780.0,2020-02-20,2019-12-31
7637.0,7637.0,7171,MCK,1772.304,2017-03-01,2016-12-31
23812.0,23812.0,7171,MCK,1769.5,2024-02-02,2023-12-31
7881.0,7881.0,15633,RY,1765.0,2024-02-22,2023-12-31
7637.0,7637.0,31673,COR,1763.136,2025-02-27,2024-12-31
27333.0,27333.0,4839,F,1762.56,2024-11-08,2024-09-30
157415.0,157415.0,5073,GM,1760.935,2014-02-14,2013-12-31
13599.0,13599.0,7241,CVS,1757.315,2019-01-31,2018-12-31
3734.0,3734.0,4839,F,1753.0,2020-02-13,2019-12-31
1704.0,1704.0,6008,INTC,1752.96,2019-11-14,2019-10-31
64853.0,64853.0,1690,AAPL,1747.916,2025-04-29,2025-03-31
14538.0,14538.0,7171,MCK,1746.58,2022-02-09,2021-12-31
10443.0,10443.0,4839,F,1745.0,2020-02-20,2019-12-31
7343.0,7343.0,6008,INTC,1735.86,2016-10-04,2016-08-31
64853.0,64853.0,1690,AAPL,1733.973,2024-05-01,2024-03-31
7637.0,7637.0,7171,MCK,1725.075,2020-02-27,2019-12-31
