gvkey,srcdate,rdq,signal_date,rdq_source
001380,2021-12-31,2022-01-26,2022-01-26,RDQ_MATCHED
001380,2022-12-31,2023-01-25,2023-01-25,RDQ_MATCHED
001380,2023-12-31,2024-01-31,2024-01-31,RDQ_MATCHED
001380,2024-12-31,2025-01-29,2025-01-29,RDQ_MATCHED
001380,2019-12-31,2020-01-29,2020-01-29,RDQ_MATCHED
001388,2010-12-31,2011-02-16,2011-02-16,RDQ_MATCHED
001388,2011-12-31,2012-02-15,2012-02-15,RDQ_MATCHED
001388,2012-12-31,2013-02-20,2013-02-20,RDQ_MATCHED
001388,2013-12-31,2014-02-28,2014-02-28,RDQ_MATCHED
001388,2014-12-31,2015-02-25,2015-02-25,RDQ_MATCHED
001388,2015-12-31,2016-02-24,2016-02-24,RDQ_MATCHED
001397,2010-12-31,2011-03-16,2011-03-16,RDQ_MATCHED
001397,2011-12-31,2012-03-29,2012-03-29,RDQ_MATCHED
001397,2024-12-31,,2025-03-16,FALLBACK
001408,2010-12-31,2011-02-04,2011-02-04,RDQ_MATCHED
001408,2011-12-31,2012-02-03,2012-02-03,RDQ_MATCHED
001408,2012-12-31,2013-02-01,2013-02-01,RDQ_MATCHED
001408,2013-12-31,2014-02-05,2014-02-05,RDQ_MATCHED
001410,2010-10-31,2010-12-15,2010-12-15,RDQ_MATCHED
001410,2011-10-31,2011-12-13,2011-12-13,RDQ_MATCHED
001410,2012-10-31,2012-12-10,2012-12-10,RDQ_MATCHED
001410,2013-10-31,2013-12-09,2013-12-09,RDQ_MATCHED
001410,2014-10-31,2014-12-08,2014-12-08,RDQ_MATCHED
001410,2015-10-31,2015-12-08,2015-12-08,RDQ_MATCHED
001410,2016-10-31,2016-12-13,2016-12-13,RDQ_MATCHED
001410,2017-10-31,2017-12-13,2017-12-13,RDQ_MATCHED
001410,2018-10-31,2018-12-18,2018-12-18,RDQ_MATCHED
001410,2019-10-31,2019-12-18,2019-12-18,RDQ_MATCHED
001410,2020-10-31,2020-12-16,2020-12-16,RDQ_MATCHED
001410,2021-10-31,2021-12-15,2021-12-15,RDQ_MATCHED
001410,2022-10-31,2022-12-13,2022-12-13,RDQ_MATCHED
001410,2023-10-31,2023-12-13,2023-12-13,RDQ_MATCHED
001410,2024-10-31,2024-12-18,2024-12-18,RDQ_MATCHED
001410,2025-10-31,2025-12-17,2025-12-17,RDQ_MATCHED
001439,2010-12-31,2011-03-08,2011-03-08,RDQ_MATCHED
001439,2011-12-31,2012-02-16,2012-02-16,RDQ_MATCHED
001439,2012-12-31,2013-02-14,2013-02-14,RDQ_MATCHED
001439,2013-12-31,2014-02-12,2014-02-12,RDQ_MATCHED
001439,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
001439,2015-12-31,2016-02-18,2016-02-18,RDQ_MATCHED
001439,2016-12-31,2017-02-16,2017-02-16,RDQ_MATCHED
001439,2017-12-31,2018-02-15,2018-02-15,RDQ_MATCHED
001439,2018-12-31,2019-02-21,2019-02-21,RDQ_MATCHED
001439,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
001439,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
001439,2021-12-31,2022-02-25,2022-02-25,RDQ_MATCHED
001440,2010-12-31,2011-01-28,2011-01-28,RDQ_MATCHED
001440,2011-12-31,2012-01-27,2012-01-27,RDQ_MATCHED
001440,2012-12-31,2013-02-15,2013-02-15,RDQ_MATCHED
001440,2013-12-31,2014-01-27,2014-01-27,RDQ_MATCHED
001440,2014-12-31,2015-01-28,2015-01-28,RDQ_MATCHED
001440,2015-12-31,2016-01-28,2016-01-28,RDQ_MATCHED
001440,2016-12-31,2017-01-26,2017-01-26,RDQ_MATCHED
001440,2017-12-31,2018-01-25,2018-01-25,RDQ_MATCHED
001440,2018-12-31,2019-01-24,2019-01-24,RDQ_MATCHED
001440,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
001440,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
001440,2021-12-31,2022-02-24,2022-02-24,RDQ_MATCHED
001440,2022-12-31,2023-02-23,2023-02-23,RDQ_MATCHED
001440,2023-12-31,2024-02-26,2024-02-26,RDQ_MATCHED
001440,2024-12-31,2025-02-13,2025-02-13,RDQ_MATCHED
001447,2015-12-31,2016-01-21,2016-01-21,RDQ_MATCHED
001447,2016-12-31,2017-01-19,2017-01-19,RDQ_MATCHED
001447,2017-12-31,2018-01-18,2018-01-18,RDQ_MATCHED
001447,2018-12-31,2019-01-17,2019-01-17,RDQ_MATCHED
001447,2019-12-31,2020-01-24,2020-01-24,RDQ_MATCHED
001447,2020-12-31,2021-01-26,2021-01-26,RDQ_MATCHED
001447,2021-12-31,2022-01-25,2022-01-25,RDQ_MATCHED
001447,2022-12-31,2023-01-27,2023-01-27,RDQ_MATCHED
001447,2023-12-31,2024-01-26,2024-01-26,RDQ_MATCHED
001447,2024-12-31,2025-01-24,2025-01-24,RDQ_MATCHED
001468,2010-02-28,2010-04-22,2010-04-22,RDQ_MATCHED
001468,2011-02-28,2011-04-28,2011-04-28,RDQ_MATCHED
001468,2012-02-29,2012-04-26,2012-04-26,RDQ_MATCHED
001468,2013-02-28,2013-05-09,2013-05-09,RDQ_MATCHED
001487,2012-12-31,2013-02-21,2013-02-21,RDQ_MATCHED
001487,2013-12-31,2014-02-13,2014-02-13,RDQ_MATCHED
001491,2012-12-31,2013-03-19,2013-03-19,RDQ_MATCHED
001491,2013-12-31,2014-03-09,2014-03-09,RDQ_MATCHED
001491,2014-12-31,,2015-03-16,FALLBACK
001491,2015-12-31,2016-06-16,2016-06-16,RDQ_MATCHED
001491,2010-12-31,2011-03-07,2011-03-07,RDQ_MATCHED
001491,2011-12-31,,2012-03-15,FALLBACK
001496,2010-12-31,2011-03-15,2011-03-15,RDQ_MATCHED
001496,2011-12-31,2012-03-15,2012-03-15,RDQ_MATCHED
001496,2012-12-31,2013-04-01,2013-04-01,RDQ_MATCHED
001496,2013-12-31,2014-04-10,2014-04-10,RDQ_MATCHED
001523,2010-12-31,2011-03-29,2011-03-29,RDQ_MATCHED
001533,2010-09-30,2010-12-16,2010-12-16,RDQ_MATCHED
001533,2011-09-30,2011-12-14,2011-12-14,RDQ_MATCHED
001533,2012-09-30,2012-12-13,2012-12-13,RDQ_MATCHED
001533,2013-09-30,2013-12-12,2013-12-12,RDQ_MATCHED
001554,2010-03-31,2010-05-11,2010-05-11,RDQ_MATCHED
001554,2011-03-31,2011-05-09,2011-05-09,RDQ_MATCHED
001554,2012-03-31,2012-05-14,2012-05-14,RDQ_MATCHED
001554,2013-03-31,2013-05-07,2013-05-07,RDQ_MATCHED
001554,2014-03-31,2014-05-22,2014-05-22,RDQ_MATCHED
001554,2015-03-31,2015-05-11,2015-05-11,RDQ_MATCHED
001554,2016-03-31,2016-05-09,2016-05-09,RDQ_MATCHED
001559,2010-12-31,2011-03-03,2011-03-03,RDQ_MATCHED
001559,2011-12-31,2012-03-15,2012-03-15,RDQ_MATCHED
001559,2012-12-31,2013-03-29,2013-03-29,RDQ_MATCHED
001559,2013-12-31,2014-03-27,2014-03-27,RDQ_MATCHED
001559,2014-12-31,2015-03-30,2015-03-30,RDQ_MATCHED
001559,2015-12-31,2016-03-29,2016-03-29,RDQ_MATCHED
001559,2016-12-31,2017-03-23,2017-03-23,RDQ_MATCHED
001559,2017-12-31,2018-03-26,2018-03-26,RDQ_MATCHED
001559,2018-12-31,2019-03-28,2019-03-28,RDQ_MATCHED
001559,2019-12-31,2020-04-02,2020-04-02,RDQ_MATCHED
001559,2020-12-31,2021-04-06,2021-04-06,RDQ_MATCHED
001559,2021-12-31,2022-03-24,2022-03-24,RDQ_MATCHED
001559,2022-12-31,2023-03-24,2023-03-24,RDQ_MATCHED
001559,2023-12-31,2024-03-27,2024-03-27,RDQ_MATCHED
001559,2024-12-31,2025-04-04,2025-04-04,RDQ_MATCHED
001562,2010-04-30,2010-06-23,2010-06-23,RDQ_MATCHED
001562,2011-04-30,2011-06-21,2011-06-21,RDQ_MATCHED
001562,2012-04-30,2012-06-21,2012-06-21,RDQ_MATCHED
001562,2013-04-30,2013-06-20,2013-06-20,RDQ_MATCHED
001562,2014-04-30,2014-06-25,2014-06-25,RDQ_MATCHED
001562,2015-04-30,2015-06-24,2015-06-24,RDQ_MATCHED
001562,2016-04-30,2016-06-23,2016-06-23,RDQ_MATCHED
001562,2017-04-30,2017-06-22,2017-06-22,RDQ_MATCHED
001562,2018-04-30,2018-06-21,2018-06-21,RDQ_MATCHED
001562,2019-04-30,2019-06-19,2019-06-19,RDQ_MATCHED
001562,2020-04-30,2020-06-18,2020-06-18,RDQ_MATCHED
001562,2021-04-30,2021-06-08,2021-06-08,RDQ_MATCHED
001562,2022-04-30,2022-06-08,2022-06-08,RDQ_MATCHED
001562,2023-04-30,2023-06-08,2023-06-08,RDQ_MATCHED
001562,2024-04-30,2024-06-06,2024-06-06,RDQ_MATCHED
001585,2013-12-31,2014-02-27,2014-02-27,RDQ_MATCHED
001585,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
001585,2015-12-31,2016-03-01,2016-03-01,RDQ_MATCHED
001585,2016-12-31,2017-03-06,2017-03-06,RDQ_MATCHED
001585,2010-12-31,2011-03-08,2011-03-08,RDQ_MATCHED
001585,2011-12-31,2012-03-06,2012-03-06,RDQ_MATCHED
001585,2012-12-31,2013-02-28,2013-02-28,RDQ_MATCHED
001585,2017-12-31,2018-03-12,2018-03-12,RDQ_MATCHED
001585,2018-12-31,2019-03-11,2019-03-11,RDQ_MATCHED
001585,2019-12-31,2020-03-09,2020-03-09,RDQ_MATCHED
001585,2020-12-31,2021-03-11,2021-03-11,RDQ_MATCHED
001585,2021-12-31,2022-03-08,2022-03-08,RDQ_MATCHED
001585,2022-12-31,2023-03-13,2023-03-13,RDQ_MATCHED
001585,2023-12-31,2024-03-14,2024-03-14,RDQ_MATCHED
001585,2024-12-31,2025-05-29,2025-05-29,RDQ_MATCHED
001598,2010-12-31,2011-01-27,2011-01-27,RDQ_MATCHED
001598,2011-12-31,2012-01-26,2012-01-26,RDQ_MATCHED
001598,2012-12-31,2013-01-24,2013-01-24,RDQ_MATCHED
001598,2013-12-31,2014-01-29,2014-01-29,RDQ_MATCHED
001598,2014-12-31,2015-01-28,2015-01-28,RDQ_MATCHED
001598,2015-12-31,2016-02-05,2016-02-05,RDQ_MATCHED
001598,2016-12-31,2017-02-07,2017-02-07,RDQ_MATCHED
001598,2017-12-31,2018-02-01,2018-02-01,RDQ_MATCHED
001598,2018-12-31,2019-02-05,2019-02-05,RDQ_MATCHED
001598,2024-12-31,2025-02-04,2025-02-04,RDQ_MATCHED
001598,2019-12-31,2020-02-05,2020-02-05,RDQ_MATCHED
001598,2020-12-31,2021-02-04,2021-02-04,RDQ_MATCHED
001598,2021-12-31,2022-02-03,2022-02-03,RDQ_MATCHED
001598,2022-12-31,2023-02-02,2023-02-02,RDQ_MATCHED
001598,2023-12-31,2024-02-06,2024-02-06,RDQ_MATCHED
001602,2010-12-31,2011-01-24,2011-01-24,RDQ_MATCHED
001602,2011-12-31,2012-01-26,2012-01-26,RDQ_MATCHED
001602,2012-12-31,2013-01-23,2013-01-23,RDQ_MATCHED
001602,2013-12-31,2014-01-28,2014-01-28,RDQ_MATCHED
001602,2014-12-31,2015-01-27,2015-01-27,RDQ_MATCHED
001602,2015-12-31,2016-01-28,2016-01-28,RDQ_MATCHED
001602,2016-12-31,2017-02-02,2017-02-02,RDQ_MATCHED
001602,2017-12-31,2018-02-01,2018-02-01,RDQ_MATCHED
001602,2018-12-31,2019-01-29,2019-01-29,RDQ_MATCHED
001602,2019-12-31,2020-01-30,2020-01-30,RDQ_MATCHED
001602,2020-12-31,2021-02-02,2021-02-02,RDQ_MATCHED
001602,2021-12-31,2022-02-07,2022-02-07,RDQ_MATCHED
001602,2022-12-31,2023-01-31,2023-01-31,RDQ_MATCHED
001602,2023-12-31,2024-02-06,2024-02-06,RDQ_MATCHED
001602,2024-12-31,2025-02-04,2025-02-04,RDQ_MATCHED
001613,2010-12-31,2011-02-04,2011-02-04,RDQ_MATCHED
001613,2011-12-31,2012-02-03,2012-02-03,RDQ_MATCHED
001613,2012-12-31,2013-02-04,2013-02-04,RDQ_MATCHED
001613,2013-12-31,2014-03-05,2014-03-05,RDQ_MATCHED
001613,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
001613,2015-12-31,2016-03-02,2016-03-02,RDQ_MATCHED
001613,2016-12-31,2017-03-14,2017-03-14,RDQ_MATCHED
001613,2019-12-31,2020-03-11,2020-03-11,RDQ_MATCHED
001613,2020-12-31,2021-03-18,2021-03-18,RDQ_MATCHED
001613,2022-12-31,2023-03-20,2023-03-20,RDQ_MATCHED
001613,2023-12-31,2024-03-25,2024-03-25,RDQ_MATCHED
001613,2024-12-31,2025-03-12,2025-03-12,RDQ_MATCHED
001618,2010-04-30,2010-07-21,2010-07-21,RDQ_MATCHED
001618,2011-04-30,2011-07-21,2011-07-21,RDQ_MATCHED
001618,2012-04-30,2012-07-26,2012-07-26,RDQ_MATCHED
001618,2013-04-30,2013-07-16,2013-07-16,RDQ_MATCHED
001618,2014-04-30,2014-07-29,2014-07-29,RDQ_MATCHED
001618,2015-04-30,2015-07-29,2015-07-29,RDQ_MATCHED
001618,2016-04-30,2016-07-29,2016-07-29,RDQ_MATCHED
001618,2017-04-30,2017-07-18,2017-07-18,RDQ_MATCHED
001618,2018-04-30,2018-07-20,2018-07-20,RDQ_MATCHED
001618,2019-04-30,2019-07-26,2019-07-26,RDQ_MATCHED
001618,2020-04-30,2020-07-27,2020-07-27,RDQ_MATCHED
001618,2021-04-30,2021-07-27,2021-07-27,RDQ_MATCHED
001618,2022-04-30,2022-07-21,2022-07-21,RDQ_MATCHED
001618,2023-04-30,2023-07-25,2023-07-25,RDQ_MATCHED
001618,2024-04-30,2024-07-23,2024-07-23,RDQ_MATCHED
001618,2025-04-30,2025-07-25,2025-07-25,RDQ_MATCHED
001632,2010-10-31,2010-11-22,2010-11-22,RDQ_MATCHED
001632,2011-10-31,2011-11-21,2011-11-21,RDQ_MATCHED
001632,2012-10-31,2012-11-27,2012-11-27,RDQ_MATCHED
001632,2013-10-31,2013-11-26,2013-11-26,RDQ_MATCHED
001632,2014-10-31,2014-11-25,2014-11-25,RDQ_MATCHED
001632,2015-10-31,2015-11-24,2015-11-24,RDQ_MATCHED
001632,2016-10-31,2016-11-22,2016-11-22,RDQ_MATCHED
001632,2017-10-31,2017-11-21,2017-11-21,RDQ_MATCHED
001632,2018-10-31,2018-11-20,2018-11-20,RDQ_MATCHED
001632,2019-10-31,2019-11-26,2019-11-26,RDQ_MATCHED
001632,2020-10-31,2020-11-24,2020-11-24,RDQ_MATCHED
001632,2021-10-31,2021-11-23,2021-11-23,RDQ_MATCHED
001632,2022-10-31,2022-11-22,2022-11-22,RDQ_MATCHED
001632,2023-10-31,2023-11-21,2023-11-21,RDQ_MATCHED
001632,2024-10-31,2024-11-26,2024-11-26,RDQ_MATCHED
001632,2025-10-31,2025-11-25,2025-11-25,RDQ_MATCHED
001633,2010-07-31,2010-09-21,2010-09-21,RDQ_MATCHED
001633,2011-07-31,2011-09-20,2011-09-20,RDQ_MATCHED
001633,2012-07-31,2012-09-13,2012-09-13,RDQ_MATCHED
001633,2013-07-31,2013-09-12,2013-09-12,RDQ_MATCHED
001633,2014-07-31,2014-09-15,2014-09-15,RDQ_MATCHED
001633,2015-07-31,2015-09-16,2015-09-16,RDQ_MATCHED
001633,2016-07-31,2016-09-21,2016-09-21,RDQ_MATCHED
001633,2017-07-31,2017-09-19,2017-09-19,RDQ_MATCHED
001634,2010-12-31,2011-02-24,2011-02-24,RDQ_MATCHED
001634,2011-12-31,2012-02-23,2012-02-23,RDQ_MATCHED
001634,2012-12-31,2013-02-21,2013-02-21,RDQ_MATCHED
001635,2010-06-30,2010-08-04,2010-08-04,RDQ_MATCHED
001635,2011-06-30,2011-08-03,2011-08-03,RDQ_MATCHED
001635,2012-06-30,2012-08-06,2012-08-06,RDQ_MATCHED
001635,2013-06-30,2013-08-05,2013-08-05,RDQ_MATCHED
001650,2010-12-31,2011-03-17,2011-03-17,RDQ_MATCHED
001650,2011-12-31,2012-03-23,2012-03-23,RDQ_MATCHED
001650,2012-12-31,2013-03-29,2013-03-29,RDQ_MATCHED
001650,2013-12-31,2014-03-25,2014-03-25,RDQ_MATCHED
001650,2014-12-31,2015-03-30,2015-03-30,RDQ_MATCHED
001650,2015-12-31,2016-03-29,2016-03-29,RDQ_MATCHED
001650,2016-12-31,2017-03-24,2017-03-24,RDQ_MATCHED
001650,2017-12-31,2018-03-26,2018-03-26,RDQ_MATCHED
001650,2018-12-31,2019-03-29,2019-03-29,RDQ_MATCHED
001650,2019-12-31,2020-03-30,2020-03-30,RDQ_MATCHED
001650,2020-12-31,2021-03-31,2021-03-31,RDQ_MATCHED
001650,2021-12-31,2022-03-31,2022-03-31,RDQ_MATCHED
001650,2022-12-31,2023-03-30,2023-03-30,RDQ_MATCHED
001659,2010-12-31,2011-02-08,2011-02-08,RDQ_MATCHED
001659,2011-12-31,2012-02-08,2012-02-08,RDQ_MATCHED
001659,2012-12-31,2013-02-06,2013-02-06,RDQ_MATCHED
001659,2013-12-31,2014-02-11,2014-02-11,RDQ_MATCHED
001659,2014-12-31,2015-02-10,2015-02-10,RDQ_MATCHED
001659,2015-12-31,2016-02-10,2016-02-10,RDQ_MATCHED
001659,2016-12-31,2017-02-15,2017-02-15,RDQ_MATCHED
001659,2017-12-31,2018-02-14,2018-02-14,RDQ_MATCHED
001659,2018-12-31,2019-02-13,2019-02-13,RDQ_MATCHED
001661,2010-12-31,2011-02-15,2011-02-15,RDQ_MATCHED
001661,2011-12-31,2012-02-21,2012-02-21,RDQ_MATCHED
001661,2015-12-31,2016-02-16,2016-02-16,RDQ_MATCHED
001661,2016-12-31,2017-02-22,2017-02-22,RDQ_MATCHED
001661,2017-12-31,2018-02-27,2018-02-27,RDQ_MATCHED
001661,2018-12-31,2019-02-26,2019-02-26,RDQ_MATCHED
001661,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
001661,2020-12-31,2021-02-23,2021-02-23,RDQ_MATCHED
001661,2021-12-31,2022-02-08,2022-02-08,RDQ_MATCHED
001661,2022-12-31,2023-02-07,2023-02-07,RDQ_MATCHED
001661,2023-12-31,2024-02-06,2024-02-06,RDQ_MATCHED
001661,2024-12-31,2025-02-12,2025-02-12,RDQ_MATCHED
001678,2010-12-31,2011-02-17,2011-02-17,RDQ_MATCHED
001678,2011-12-31,2012-02-16,2012-02-16,RDQ_MATCHED
001678,2012-12-31,2013-02-14,2013-02-14,RDQ_MATCHED
001678,2013-12-31,2014-02-13,2014-02-13,RDQ_MATCHED
001678,2014-12-31,2015-02-12,2015-02-12,RDQ_MATCHED
001678,2015-12-31,2016-02-25,2016-02-25,RDQ_MATCHED
001678,2016-12-31,2017-02-23,2017-02-23,RDQ_MATCHED
001678,2017-12-31,2018-02-22,2018-02-22,RDQ_MATCHED
001678,2018-12-31,2019-02-27,2019-02-27,RDQ_MATCHED
001678,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
001678,2020-12-31,2021-02-24,2021-02-24,RDQ_MATCHED
001678,2021-12-31,2022-02-21,2022-02-21,RDQ_MATCHED
001678,2022-12-31,2023-02-22,2023-02-22,RDQ_MATCHED
001678,2023-12-31,2024-02-21,2024-02-21,RDQ_MATCHED
001678,2024-12-31,2025-02-26,2025-02-26,RDQ_MATCHED
001681,2010-12-31,2011-04-08,2011-04-08,RDQ_MATCHED
001681,2011-12-31,2012-05-16,2012-05-16,RDQ_MATCHED
001681,2012-12-31,2013-05-10,2013-05-10,RDQ_MATCHED
001681,2013-12-31,2014-05-07,2014-05-07,RDQ_MATCHED
001681,2014-12-31,2015-06-25,2015-06-25,RDQ_MATCHED
001682,2010-12-31,2011-03-09,2011-03-09,RDQ_MATCHED
001682,2011-12-31,2012-02-28,2012-02-28,RDQ_MATCHED
001682,2012-12-31,2013-03-07,2013-03-07,RDQ_MATCHED
001682,2013-12-31,2014-03-06,2014-03-06,RDQ_MATCHED
001689,2010-12-31,2011-02-25,2011-02-25,RDQ_MATCHED
001689,2011-12-31,2012-02-28,2012-02-28,RDQ_MATCHED
001689,2012-12-31,2013-02-26,2013-02-26,RDQ_MATCHED
001689,2013-12-31,2014-02-25,2014-02-25,RDQ_MATCHED
001689,2014-12-31,2015-01-28,2015-01-28,RDQ_MATCHED
001689,2015-12-31,2016-01-28,2016-01-28,RDQ_MATCHED
001689,2016-12-31,2017-01-26,2017-01-26,RDQ_MATCHED
001689,2017-12-31,2018-01-25,2018-01-25,RDQ_MATCHED
001689,2018-12-31,2019-01-24,2019-01-24,RDQ_MATCHED
001689,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
001689,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
001689,2021-12-31,2022-02-24,2022-02-24,RDQ_MATCHED
001689,2022-12-31,2023-02-23,2023-02-23,RDQ_MATCHED
001689,2023-12-31,2024-02-26,2024-02-26,RDQ_MATCHED
001689,2024-12-31,2025-02-13,2025-02-13,RDQ_MATCHED
001690,2018-09-30,2018-11-01,2018-11-01,RDQ_MATCHED
001690,2010-09-30,2010-10-18,2010-10-18,RDQ_MATCHED
001690,2012-09-30,2012-10-25,2012-10-25,RDQ_MATCHED
001690,2013-09-30,2013-10-28,2013-10-28,RDQ_MATCHED
001690,2014-09-30,2014-10-20,2014-10-20,RDQ_MATCHED
001690,2015-09-30,2015-10-27,2015-10-27,RDQ_MATCHED
001690,2016-09-30,2016-10-25,2016-10-25,RDQ_MATCHED
001690,2017-09-30,2017-11-02,2017-11-02,RDQ_MATCHED
001690,2019-09-30,2019-10-30,2019-10-30,RDQ_MATCHED
001690,2020-09-30,2020-10-29,2020-10-29,RDQ_MATCHED
001690,2021-09-30,2021-10-28,2021-10-28,RDQ_MATCHED
001690,2022-09-30,2022-10-27,2022-10-27,RDQ_MATCHED
001690,2023-09-30,2023-11-02,2023-11-02,RDQ_MATCHED
001690,2024-09-30,2024-10-31,2024-10-31,RDQ_MATCHED
001690,2025-09-30,2025-10-30,2025-10-30,RDQ_MATCHED
001704,2010-10-31,2010-11-17,2010-11-17,RDQ_MATCHED
001704,2011-10-31,2011-11-16,2011-11-16,RDQ_MATCHED
001704,2012-10-31,2012-11-15,2012-11-15,RDQ_MATCHED
001704,2013-10-31,2013-11-14,2013-11-14,RDQ_MATCHED
001704,2014-10-31,2014-11-13,2014-11-13,RDQ_MATCHED
001704,2015-10-31,2015-11-12,2015-11-12,RDQ_MATCHED
001704,2016-10-31,2016-11-17,2016-11-17,RDQ_MATCHED
001704,2017-10-31,2017-11-16,2017-11-16,RDQ_MATCHED
001704,2018-10-31,2018-11-15,2018-11-15,RDQ_MATCHED
001704,2024-10-31,2024-11-14,2024-11-14,RDQ_MATCHED
001704,2025-10-31,2025-11-13,2025-11-13,RDQ_MATCHED
001704,2019-10-31,2019-11-14,2019-11-14,RDQ_MATCHED
001704,2020-10-31,2020-11-12,2020-11-12,RDQ_MATCHED
001704,2021-10-31,2021-11-18,2021-11-18,RDQ_MATCHED
001704,2022-10-31,2022-11-17,2022-11-17,RDQ_MATCHED
001704,2023-10-31,2023-11-16,2023-11-16,RDQ_MATCHED
001706,2010-08-31,2010-09-29,2010-09-29,RDQ_MATCHED
001706,2011-08-31,2011-09-28,2011-09-28,RDQ_MATCHED
001706,2012-08-31,2012-09-27,2012-09-27,RDQ_MATCHED
001706,2013-08-31,2013-10-01,2013-10-01,RDQ_MATCHED
001706,2014-08-31,2014-10-02,2014-10-02,RDQ_MATCHED
001706,2015-08-31,2015-09-30,2015-09-30,RDQ_MATCHED
001706,2016-08-31,2016-09-28,2016-09-28,RDQ_MATCHED
001706,2017-08-31,2017-09-27,2017-09-27,RDQ_MATCHED
001706,2018-08-31,2018-09-26,2018-09-26,RDQ_MATCHED
001706,2019-08-31,2019-09-26,2019-09-26,RDQ_MATCHED
001706,2020-08-31,2020-09-30,2020-09-30,RDQ_MATCHED
001706,2021-08-31,2021-09-29,2021-09-29,RDQ_MATCHED
001706,2022-08-31,2022-09-28,2022-09-28,RDQ_MATCHED
001706,2023-08-31,2023-10-16,2023-10-16,RDQ_MATCHED
001706,2024-08-31,2024-10-15,2024-10-15,RDQ_MATCHED
001706,2025-08-31,2025-10-15,2025-10-15,RDQ_MATCHED
001712,2010-12-31,2011-03-09,2011-03-09,RDQ_MATCHED
001712,2011-12-31,2012-03-08,2012-03-08,RDQ_MATCHED
001712,2012-12-31,2013-03-07,2013-03-07,RDQ_MATCHED
001712,2013-12-31,2014-03-06,2014-03-06,RDQ_MATCHED
001712,2014-12-31,2015-03-05,2015-03-05,RDQ_MATCHED
001712,2015-12-31,2016-03-03,2016-03-03,RDQ_MATCHED
001712,2016-12-31,2017-03-01,2017-03-01,RDQ_MATCHED
001712,2017-12-31,2018-03-07,2018-03-07,RDQ_MATCHED
001712,2018-12-31,2019-03-06,2019-03-06,RDQ_MATCHED
001712,2019-12-31,2020-03-09,2020-03-09,RDQ_MATCHED
001712,2020-12-31,2021-03-08,2021-03-08,RDQ_MATCHED
001712,2021-12-31,2022-03-08,2022-03-08,RDQ_MATCHED
001718,2010-06-30,2010-09-23,2010-09-23,RDQ_MATCHED
001718,2011-06-30,2011-09-30,2011-09-30,RDQ_MATCHED
001718,2012-06-30,2012-10-01,2012-10-01,RDQ_MATCHED
001718,2013-06-30,2013-10-10,2013-10-10,RDQ_MATCHED
001718,2014-06-30,2014-10-03,2014-10-03,RDQ_MATCHED
001718,2015-06-30,2015-09-29,2015-09-29,RDQ_MATCHED
001718,2016-06-30,2016-10-19,2016-10-19,RDQ_MATCHED
001718,2017-06-30,2017-09-27,2017-09-27,RDQ_MATCHED
001718,2018-06-30,2018-09-26,2018-09-26,RDQ_MATCHED
001718,2019-06-30,2019-08-16,2019-08-16,RDQ_MATCHED
001718,2020-06-30,2020-08-20,2020-08-20,RDQ_MATCHED
001718,2021-06-30,2021-09-24,2021-09-24,RDQ_MATCHED
001718,2022-06-30,2022-09-28,2022-09-28,RDQ_MATCHED
001718,2023-06-30,2023-08-25,2023-08-25,RDQ_MATCHED
001718,2024-06-30,2024-09-17,2024-09-17,RDQ_MATCHED
001718,2025-06-30,2025-09-11,2025-09-11,RDQ_MATCHED
001722,2010-06-30,2010-08-03,2010-08-03,RDQ_MATCHED
001722,2011-06-30,2011-08-02,2011-08-02,RDQ_MATCHED
001722,2012-06-30,2012-07-31,2012-07-31,RDQ_MATCHED
001722,2013-12-31,2014-02-04,2014-02-04,RDQ_MATCHED
001722,2014-12-31,2015-02-03,2015-02-03,RDQ_MATCHED
001722,2015-12-31,2016-02-02,2016-02-02,RDQ_MATCHED
001722,2016-12-31,2017-02-07,2017-02-07,RDQ_MATCHED
001722,2017-12-31,2018-02-06,2018-02-06,RDQ_MATCHED
001728,2010-12-31,2011-03-09,2011-03-09,RDQ_MATCHED
001728,2011-12-31,2012-03-15,2012-03-15,RDQ_MATCHED
001742,2010-12-31,2011-02-18,2011-02-18,RDQ_MATCHED
001742,2011-12-31,2012-02-24,2012-02-24,RDQ_MATCHED
001742,2012-12-31,2013-02-22,2013-02-22,RDQ_MATCHED
001742,2013-12-31,2014-02-21,2014-02-21,RDQ_MATCHED
001742,2014-12-31,2015-02-20,2015-02-20,RDQ_MATCHED
001742,2015-12-31,2016-02-19,2016-02-19,RDQ_MATCHED
001742,2016-12-31,2017-02-24,2017-02-24,RDQ_MATCHED
001742,2017-12-31,2018-02-23,2018-02-23,RDQ_MATCHED
001742,2018-12-31,2019-02-22,2019-02-22,RDQ_MATCHED
